Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12
-0.45303672180057,0.00109940164540931,-0.0229928175305459,0.0953486652684046,-0.0847108275084025,-0.0574623088617069,-0.240099989989798,0.136141506174541,-0.198109750807072,0.0246333362253457,0.110187859419689,-0.0921496326392886
-0.422400112307834,-0.282645527348199,0.00898273107984532,-0.111130912208983,-0.231156165230993,-0.355345973236532,-0.371439605929768,-0.405673795773802,-0.0398928414451519,0.0143587469179841,0.000196219676917841,-0.0384043191313517
-0.759571486757042,-0.57973181680496,-0.0374830739060415,-0.0463584108642714,-0.222360041227401,-0.335915035806856,-0.365798346957779,-0.797067701449411,0.0209698590407631,0.041948053960884,-0.0561942456406866,0.0237695483313768
-1.40285615067726,-0.949059136378315,-0.115003564508272,0.0115476507298812,0.0751737250824093,0.0550476842693522,-0.146013666852917,-0.608058525187463,0.0553198347014368,0.00811553410250248,-0.120586759206238,0.0232594165659436
-0.507023269278159,-1.55743024876937,-0.334241499207687,-0.0555492235462115,0.284990037378983,0.318544653493853,0.159297097248324,0.270652088615563,0.368796920650311,-0.0546874519094381,-0.169359061465063,0.0412460192994831
0.663417532207155,-1.69144156463657,-0.61188054057835,0.0927647229036243,0.743120435320232,0.429423059593016,0.481040747521548,1.84279860147598,0.067142775256298,-0.0156298800386929,-0.0193102440297197,-0.0656810031780757
1.13977255971853,-1.14422380583686,-0.33393349042054,0.0197324899695683,0.699748636581138,0.528330194712202,0.642679525253218,2.16298714181828,-0.462242776575077,0.0396672515227259,0.187984339800207,-0.322503292331089
1.21005497879119,-0.804121827944246,-0.0381840326356508,0.171074249332765,0.135514455548092,0.890982037597005,0.419791903363536,1.98794026759101,-0.528263942708349,0.00596577307770556,0.0929749893614161,-0.498655190706683
0.776076277418085,-0.449294156413111,-0.10972288351639,0.141312582931083,0.119198224721906,0.458978996646743,0.100912188266376,1.49613319197608,-0.250715605363451,-0.0560983540863222,-0.0923629584719909,-0.464423165295062
0.476616448336177,-0.141885947276043,0.0373855871738146,-0.00556031403640436,0.0642154814127333,0.156602865679675,-0.0518778578391155,-0.0331945712317145,0.265367735287921,-0.135699700029722,-0.310817504884824,-0.227376150692158
-0.0898183012181821,0.457606691477636,0.034402988994636,-0.0911325433179884,-0.132966911502263,0.133518722456786,-0.17589113203042,-2.22849569373191,0.431578117662734,-0.196703297928473,-0.394498170926018,0.0353007592942566
-0.19814815495306,0.454804980744049,-0.0995478661982327,-0.0613993868760941,-0.260831779344983,-0.70747035776589,-0.147937485542616,-3.04696688910827,0.250655018175294,-0.110834668861455,-0.212746960978681,0.204644221193392
0.167558166332305,0.401714216676959,-0.0699731820520349,0.0708462185105261,-0.268918426306029,-1.06273097685779,-0.100644158824363,-1.72569683395359,0.0369382480996031,0.0233644598699286,0.00759282460923413,0.146899133327572
-0.0588074633210118,0.990995902500485,0.0896398619916008,0.00996745444694398,0.0205846911596801,-0.705642259075734,-0.155988082885369,-0.902854566422989,-0.117035398399739,0.0876627781064987,0.0910301593669139,0.0261511458024748
0.118011939850148,0.867401862384227,0.224800439964575,-0.00448473747314233,0.0312025355780078,-0.252551566829533,-0.105090083722909,-0.333097438634707,-0.123565821324867,0.129434726336674,0.0682613381364449,0.128233890671206
0.429988159589065,0.5106977847177,0.275699022543297,-0.0551326831427783,-0.173972602013095,0.269135779948481,-0.0993351667743601,-0.0860353008452402,-0.0925673994385704,0.118745617372523,0.132882242389236,0.225319890658544
0.0231422287448265,0.163661328203902,0.298170859143568,-0.114380050113514,-0.242830257679589,0.587024186284884,-0.346008324504148,-0.0488786186772854,-0.117473358369349,0.120990936735115,0.194756088775294,0.202895495620442
-0.454031157051293,0.00603507999202717,0.282957934977529,-0.0548989579039176,-0.159259664524812,0.619915939929349,-0.62759858862758,0.119293907465397,-0.0343861611225243,0.110023965016088,0.205300792346035,0.177344125067197
-0.956665054646755,-0.20454439491066,0.434713475287173,0.0187641657416066,0.204702373549926,-0.522687973905232,-0.599687808543094,-0.197031370726776,-0.00952109749511663,0.0110198915547217,0.143035720164391,0.133517711882749
-1.19209549888449,-0.0666382828314426,0.542025554604339,0.0365731587070954,0.320720018184701,-0.831715196894736,-0.389534497485328,-0.0939066168151043,-0.0121010557098694,-0.0254177698109051,0.0872218479262332,0.0784927975226852
-0.692752243776081,0.0607433828927392,0.646727035559625,0.136830670216893,0.216813218390514,0.476717177428586,-0.169595821395237,0.399677677249076,-0.0527555427733255,0.012180706599654,0.0883351427409023,0.0670030776134473
0.119438260826749,-0.292127648014818,0.345227831783903,0.0986793954115058,0.22707179138994,0.405172252548793,0.0661959163444686,0.695541903801406,-0.115113814715489,0.0112965341302656,0.043653134481099,0.0358934444642337
0.570746647621637,-0.050984306205695,-0.0607991480128454,0.00403995419060312,0.0669636619642597,0.791299662541554,0.428915795558324,0.693054764829569,-0.0583817504078222,-0.0258543698235338,-0.006056747110048,0.0109311002688145
0.635268254896208,-0.123507549651075,-0.315837212079648,-0.000521312939830232,-0.0994629639038765,1.04197069199956,0.78857866599827,0.93766477850463,0.0787561673758118,-0.0645722633394795,-0.0390375979897544,0.0287945326785654
0.540945266255077,0.0315157318100143,-0.528421708977164,-0.0241447386944232,-0.082964870925022,0.192318383366063,0.896776396288543,0.965457038472825,0.36627748197066,-0.123447232401473,-0.0565047463222582,-0.00920477255245841
