0,1,2,3
0.9269434707487276,0.04309759700031843,0.0895964976970437,0.019994255851025874
0.0443496828226178,0.0028321595929164636,0.12883247298283634,0.6340931336064206
0.3643295494567956,0.12005173834626834,0.16007510198263514,0.5829453467343744
0.6823277054113692,0.03589543678789302,0.07821919848900717,0.33007949734836023
5.681061595632333e-06,0.5047779526242644,0.6959043564208696,0.00010152595130349598
0.4511521589551359,2.052776706208271e-07,0.6345991554392781,0.0018386697989076972
0.2680653636858697,2.780151080846677e-11,0.6660992994198651,8.899652266282995e-08
0.10774231263601745,0.6659897608103442,3.218789802486124e-11,0.02170770825092338
